#         time [microsec]           Re(ampl) [MHz]           Im(ampl) [MHz]
 -1.34750000000000036E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.34250000000000036E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.33750000000000036E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.33250000000000035E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.32750000000000035E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.32250000000000034E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.31750000000000034E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.31250000000000033E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.30750000000000033E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.30250000000000032E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.29750000000000032E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.29250000000000032E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.28750000000000031E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.28250000000000031E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.27750000000000030E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.27250000000000030E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.26750000000000029E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.26250000000000029E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.25750000000000028E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.25250000000000028E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.24750000000000028E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.24250000000000027E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.23750000000000027E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.23250000000000026E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.22750000000000026E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.22250000000000025E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.21750000000000025E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.21250000000000024E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.20750000000000024E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.20250000000000024E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.19750000000000023E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.19250000000000023E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.18750000000000022E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.18250000000000022E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.17750000000000021E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.17250000000000021E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.16750000000000020E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.16250000000000020E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.15750000000000020E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.15250000000000019E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.14750000000000019E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.14250000000000018E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.13750000000000018E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.13250000000000017E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.12750000000000017E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.12250000000000016E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.11750000000000016E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.11250000000000016E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.10750000000000015E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.10250000000000015E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.09750000000000014E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.09250000000000014E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.08750000000000013E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.08250000000000013E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.07750000000000012E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.07250000000000012E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.06750000000000012E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.06250000000000011E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.05750000000000011E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.05250000000000010E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.04750000000000010E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.04250000000000009E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.03750000000000009E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.03250000000000008E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.02750000000000008E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.02250000000000008E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.01750000000000007E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.01250000000000007E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.00750000000000006E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.00250000000000006E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -9.97500000000000053E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -9.92500000000000049E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -9.87500000000000044E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -9.82500000000000040E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -9.77500000000000036E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -9.72500000000000031E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -9.67500000000000027E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -9.62500000000000022E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -9.57500000000000018E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -9.52500000000000013E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -9.47500000000000009E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -9.42500000000000004E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -9.37500000000000000E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -9.32499999999999996E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -9.27499999999999991E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -9.22499999999999987E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -9.17499999999999982E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -9.12499999999999978E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -9.07499999999999973E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -9.02499999999999969E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -8.97499999999999964E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -8.92499999999999960E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -8.87499999999999956E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -8.82499999999999951E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -8.77499999999999947E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -8.72499999999999942E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -8.67499999999999938E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -8.62499999999999933E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -8.57499999999999929E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -8.52499999999999925E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -8.47499999999999920E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -8.42499999999999916E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -8.37499999999999911E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -8.32500000000000462E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -8.27500000000000457E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -8.22500000000000453E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -8.17500000000000449E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -8.12500000000000444E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -8.07500000000000440E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -8.02500000000000435E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -7.97500000000000431E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -7.92500000000000426E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -7.87500000000000422E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -7.82500000000000417E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -7.77500000000000413E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -7.72500000000000409E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -7.67500000000000404E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -7.62500000000000400E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -7.57500000000000395E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -7.52500000000000391E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -7.47500000000000386E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -7.42500000000000382E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -7.37500000000000377E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -7.32500000000000373E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -7.27500000000000369E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -7.22500000000000364E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -7.17500000000000360E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -7.12500000000000355E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -7.07500000000000351E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -7.02500000000000346E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -6.97500000000000342E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -6.92500000000000338E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -6.87500000000000333E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -6.82500000000000329E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -6.77500000000000324E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -6.72500000000000320E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -6.67500000000000315E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -6.62500000000000311E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -6.57500000000000306E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -6.52500000000000302E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -6.47500000000000298E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -6.42500000000000293E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -6.37500000000000289E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -6.32500000000000284E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -6.27500000000000280E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -6.22500000000000275E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -6.17500000000000271E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -6.12500000000000266E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -6.07500000000000262E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -6.02500000000000258E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -5.97500000000000253E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -5.92500000000000249E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -5.87500000000000244E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -5.82500000000000240E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -5.77500000000000235E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -5.72500000000000231E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -5.67500000000000226E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -5.62500000000000222E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -5.57500000000000218E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -5.52500000000000213E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -5.47500000000000209E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -5.42500000000000204E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -5.37500000000000200E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -5.32500000000000195E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -5.27500000000000191E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -5.22500000000000187E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -5.17500000000000182E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -5.12500000000000178E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -5.07500000000000173E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -5.02500000000000169E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -4.97500000000000164E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -4.92500000000000160E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -4.87500000000000155E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -4.82500000000000151E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -4.77500000000000147E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -4.72500000000000142E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -4.67500000000000138E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -4.62500000000000133E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -4.57500000000000129E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -4.52500000000000124E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -4.47500000000000120E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -4.42500000000000115E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -4.37500000000000111E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -4.32500000000000107E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -4.27500000000000102E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -4.22500000000000098E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -4.17500000000000093E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -4.12500000000000089E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -4.07500000000000084E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -4.02500000000000080E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -3.97500000000000075E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -3.92500000000000071E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -3.87500000000000067E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -3.82500000000000062E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -3.77500000000000058E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -3.72500000000000053E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -3.67500000000000049E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -3.62500000000000044E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -3.57500000000000040E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -3.52500000000000036E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -3.47500000000000031E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -3.42500000000000027E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -3.37500000000000022E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -3.32500000000000018E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -3.27500000000000013E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -3.22500000000000009E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -3.17500000000000004E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -3.12500000000000000E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -3.07499999999999996E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -3.02499999999999991E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -2.97499999999999987E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -2.92499999999999982E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -2.87499999999999978E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -2.82499999999999973E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -2.77499999999999969E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -2.72499999999999964E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -2.67499999999999960E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -2.62499999999999956E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -2.57499999999999951E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -2.52499999999999947E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -2.47499999999999942E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -2.42499999999999938E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -2.37499999999999933E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -2.32499999999999929E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -2.27499999999999925E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -2.22499999999999920E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -2.17499999999999916E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -2.12499999999999911E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -2.07499999999999907E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -2.02499999999999902E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -1.97500000000000453E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -1.92500000000000449E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -1.87500000000000444E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -1.82500000000000440E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -1.77500000000000435E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -1.72500000000000431E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -1.67500000000000426E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -1.62500000000000422E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -1.57500000000000417E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -1.52500000000000413E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -1.47500000000000409E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -1.42500000000000404E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -1.37500000000000400E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -1.32500000000000395E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -1.27500000000000391E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -1.22500000000000386E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -1.17500000000000382E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -1.12500000000000377E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -1.07500000000000373E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -1.02500000000000369E-02  1.00000000000000000E+02  0.00000000000000000E+00
 -9.75000000000003642E-03  1.00000000000000000E+02  0.00000000000000000E+00
 -9.25000000000003597E-03  1.00000000000000000E+02  0.00000000000000000E+00
 -8.75000000000003553E-03  1.00000000000000000E+02  0.00000000000000000E+00
 -8.25000000000003508E-03  1.00000000000000000E+02  0.00000000000000000E+00
 -7.75000000000003464E-03  1.00000000000000000E+02  0.00000000000000000E+00
 -7.25000000000003419E-03  1.00000000000000000E+02  0.00000000000000000E+00
 -6.75000000000003375E-03  1.00000000000000000E+02  0.00000000000000000E+00
 -6.25000000000003331E-03  1.00000000000000000E+02  0.00000000000000000E+00
 -5.75000000000003286E-03  1.00000000000000000E+02  0.00000000000000000E+00
 -5.25000000000003242E-03  1.00000000000000000E+02  0.00000000000000000E+00
 -4.75000000000003197E-03  1.00000000000000000E+02  0.00000000000000000E+00
 -4.25000000000003153E-03  1.00000000000000000E+02  0.00000000000000000E+00
 -3.75000000000003109E-03  1.00000000000000000E+02  0.00000000000000000E+00
 -3.25000000000003064E-03  1.00000000000000000E+02  0.00000000000000000E+00
 -2.75000000000003020E-03  1.00000000000000000E+02  0.00000000000000000E+00
 -2.25000000000002975E-03  1.00000000000000000E+02  0.00000000000000000E+00
 -1.75000000000002931E-03  1.00000000000000000E+02  0.00000000000000000E+00
 -1.25000000000002887E-03  1.00000000000000000E+02  0.00000000000000000E+00
 -7.50000000000028422E-04  1.00000000000000000E+02  0.00000000000000000E+00
 -2.50000000000027978E-04  1.00000000000000000E+02  0.00000000000000000E+00
  2.49999999999972466E-04  9.99990181870366825E+01  0.00000000000000000E+00
  7.50000000000028422E-04  9.99912552544580961E+01  0.00000000000000000E+00
  1.24999999999997335E-03  9.99759594485858969E+01  0.00000000000000000E+00
  1.75000000000002931E-03  9.99533636990606027E+01  0.00000000000000000E+00
  2.24999999999997424E-03  9.99236936845682777E+01  0.00000000000000000E+00
  2.75000000000003020E-03  9.98871680432260831E+01  0.00000000000000000E+00
  3.24999999999997513E-03  9.98439985789506323E+01  0.00000000000000000E+00
  3.75000000000003109E-03  9.97943904636631771E+01  0.00000000000000000E+00
  4.24999999999997602E-03  9.97385424352175818E+01  0.00000000000000000E+00
  4.75000000000003197E-03  9.96766469909596537E+01  0.00000000000000000E+00
  5.24999999999997691E-03  9.96088905768517634E+01  0.00000000000000000E+00
  5.75000000000003286E-03  9.95354537721145647E+01  0.00000000000000000E+00
  6.24999999999997780E-03  9.94565114693595547E+01  0.00000000000000000E+00
  6.75000000000003375E-03  9.93722330501986590E+01  0.00000000000000000E+00
  7.24999999999997868E-03  9.92827825563359028E+01  0.00000000000000000E+00
  7.75000000000003464E-03  9.91883188561558171E+01  0.00000000000000000E+00
  8.24999999999997957E-03  9.90889958068381276E+01  0.00000000000000000E+00
  8.75000000000003553E-03  9.89849624120344913E+01  0.00000000000000000E+00
  9.24999999999998046E-03  9.88763629751571216E+01  0.00000000000000000E+00
  9.75000000000003642E-03  9.87633372483312115E+01  0.00000000000000000E+00
  1.02499999999999813E-02  9.86460205770755323E+01  0.00000000000000000E+00
  1.07500000000000373E-02  9.85245440407761492E+01  0.00000000000000000E+00
  1.12499999999999822E-02  9.83990345890277496E+01  0.00000000000000000E+00
  1.17500000000000382E-02  9.82696151739176145E+01  0.00000000000000000E+00
  1.22499999999999831E-02  9.81364048783328400E+01  0.00000000000000000E+00
  1.27499999999999281E-02  9.79995190403738263E+01  0.00000000000000000E+00
  1.32499999999999840E-02  9.78590693739586470E+01  0.00000000000000000E+00
  1.37499999999999289E-02  9.77151640857052968E+01  0.00000000000000000E+00
  1.42499999999999849E-02  9.75679079881798401E+01  0.00000000000000000E+00
  1.47499999999999298E-02  9.74174026095994208E+01  0.00000000000000000E+00
  1.52499999999999858E-02  9.72637463000789921E+01  0.00000000000000000E+00
  1.57499999999999307E-02  9.71070343345121358E+01  0.00000000000000000E+00
  1.62499999999999867E-02  9.69473590121742177E+01  0.00000000000000000E+00
  1.67499999999999316E-02  9.67848097531376510E+01  0.00000000000000000E+00
  1.72499999999999876E-02  9.66194731915868914E+01  0.00000000000000000E+00
  1.77499999999999325E-02  9.64514332661211711E+01  0.00000000000000000E+00
  1.82499999999999885E-02  9.62807713071304079E+01  0.00000000000000000E+00
  1.87499999999999334E-02  9.61075661213309616E+01  0.00000000000000000E+00
  1.92499999999999893E-02  9.59318940735431624E+01  0.00000000000000000E+00
  1.97499999999999343E-02  9.57538291657953806E+01  0.00000000000000000E+00
  2.02499999999999902E-02  9.55734431138334344E+01  0.00000000000000000E+00
  2.07499999999999352E-02  9.53908054211164824E+01  0.00000000000000000E+00
  2.12499999999999911E-02  9.52059834503757685E+01  0.00000000000000000E+00
  2.17499999999999361E-02  9.50190424928139805E+01  0.00000000000000000E+00
  2.22499999999999920E-02  9.48300458350171738E+01  0.00000000000000000E+00
  2.27499999999999369E-02  9.46390548236542628E+01  0.00000000000000000E+00
  2.32499999999999929E-02  9.44461289280331329E+01  0.00000000000000000E+00
  2.37499999999999378E-02  9.42513258005835439E+01  0.00000000000000000E+00
  2.42499999999999938E-02  9.40547013353325809E+01  0.00000000000000000E+00
  2.47499999999999387E-02  9.38563097244398818E+01  0.00000000000000000E+00
  2.52499999999999947E-02  9.36562035128543471E+01  0.00000000000000000E+00
  2.57499999999999396E-02  9.34544336511556395E+01  0.00000000000000000E+00
  2.62499999999999956E-02  9.32510495466394644E+01  0.00000000000000000E+00
  2.67499999999999405E-02  9.30460991127056332E+01  0.00000000000000000E+00
  2.72499999999999964E-02  9.28396288166047299E+01  0.00000000000000000E+00
  2.77499999999999414E-02  9.26316837255993875E+01  0.00000000000000000E+00
  2.82499999999999973E-02  9.24223075515918140E+01  0.00000000000000000E+00
  2.87499999999999423E-02  9.22115426942707046E+01  0.00000000000000000E+00
  2.92499999999999982E-02  9.19994302828264807E+01  0.00000000000000000E+00
  2.97499999999999432E-02  9.17860102162834295E+01  0.00000000000000000E+00
  3.02499999999999991E-02  9.15713212024959233E+01  0.00000000000000000E+00
  3.07499999999999440E-02  9.13554007958538534E+01  0.00000000000000000E+00
  3.12500000000000000E-02  9.11382854337408048E+01  0.00000000000000000E+00
  3.17499999999999449E-02  9.09200104717882880E+01  0.00000000000000000E+00
  3.22500000000000009E-02  9.07006102179660445E+01  0.00000000000000000E+00
  3.27499999999999458E-02  9.04801179655491126E+01  0.00000000000000000E+00
  3.32500000000000018E-02  9.02585660249991264E+01  0.00000000000000000E+00
  3.37499999999999467E-02  9.00359857547978635E+01  0.00000000000000000E+00
  3.42500000000000027E-02  8.98124075912677142E+01  0.00000000000000000E+00
  3.47499999999999476E-02  8.95878610774154680E+01  0.00000000000000000E+00
  3.52500000000000036E-02  8.93623748908306936E+01  0.00000000000000000E+00
  3.57499999999999485E-02  8.91359768706730904E+01  0.00000000000000000E+00
  3.62500000000000044E-02  8.89086940437784818E+01  0.00000000000000000E+00
  3.67499999999999494E-02  8.86805526499149579E+01  0.00000000000000000E+00
  3.72500000000000053E-02  8.84515781662166631E+01  0.00000000000000000E+00
  3.77499999999999503E-02  8.82217953308252589E+01  0.00000000000000000E+00
  3.82500000000000062E-02  8.79912281657644826E+01  0.00000000000000000E+00
  3.87499999999999512E-02  8.77598999990751025E+01  0.00000000000000000E+00
  3.92500000000000071E-02  8.75278334862350675E+01  0.00000000000000000E+00
  3.97499999999999520E-02  8.72950506308895484E+01  0.00000000000000000E+00
  4.02500000000000080E-02  8.70615728049138369E+01  0.00000000000000000E+00
  4.07499999999999529E-02  8.68274207678332033E+01  0.00000000000000000E+00
  4.12500000000000089E-02  8.65926146856194805E+01  0.00000000000000000E+00
  4.17499999999999538E-02  8.63571741488880775E+01  0.00000000000000000E+00
  4.22500000000000098E-02  8.61211181905136129E+01  0.00000000000000000E+00
  4.27499999999999547E-02  8.58844653026856548E+01  0.00000000000000000E+00
  4.32500000000000107E-02  8.56472334534220323E+01  0.00000000000000000E+00
  4.37499999999999556E-02  8.54094401025596426E+01  0.00000000000000000E+00
  4.42500000000000115E-02  8.51711022172390955E+01  0.00000000000000000E+00
  4.47499999999999565E-02  8.49322362869013006E+01  0.00000000000000000E+00
  4.52500000000000124E-02  8.46928583378116286E+01  0.00000000000000000E+00
  4.57499999999999574E-02  8.44529839471286721E+01  0.00000000000000000E+00
  4.62500000000000133E-02  8.42126282565314881E+01  0.00000000000000000E+00
  4.67499999999999583E-02  8.39718059854216818E+01  0.00000000000000000E+00
  4.72500000000000142E-02  8.37305314437133177E+01  0.00000000000000000E+00
  4.77499999999999591E-02  8.34888185442255519E+01  0.00000000000000000E+00
  4.82500000000000151E-02  8.32466808146901940E+01  0.00000000000000000E+00
  4.87499999999999600E-02  8.30041314093883642E+01  0.00000000000000000E+00
  4.92500000000000160E-02  8.27611831204268782E+01  0.00000000000000000E+00
  4.97499999999999609E-02  8.25178483886684973E+01  0.00000000000000000E+00
